name1	name2	siteStart1	siteEnd1	siteStart2	siteEnd2	siteLen	siteCmpl	siteScore	regStart1	regLen1	regStart2	regLen2	regGC	deltaG	Pvalue	Padj
1156	ENSMUST00000184554.7	chr3_39153577_39153740_-@CSRNP1_ENSMUST00000216929.1:Csrnp1	116	143	312	339	28	0.71429	44	88	84	284	84	0.70833	-13.91	0.000396	0.00159
1157	ENSMUST00000184554.7	chr2_84971255_84971497_+@KCMF1_ENSMUST00000206378.1:Kcmf1	166	176	755	765	11	1	36	155	33	744	33	0.75758	-13.91	1.08e-07	5.34e-06
1158	ENSMUST00000184554.7	chr1_20787157_20787456_-@HP1BP3_ENSMUST00000105825.7:Hp1bp3	98	135	178	215	39	0.74359	51	59	116	139	116	0.78448	-13.91	4.39e-09	7.38e-07
1159	ENSMUST00000184554.7	chr17_48048179_48048344_+@NFE2L1_ENSMUST00000107657.7:Nfe2l1	1	43	572	614	43	0.69767	41	1	86	529	129	0.73953	-13.91	5.06e-08	2.96e-06
1160	ENSMUST00000184554.7	chr22_26483727_26484026_+@SRRD_ENSMUST00000156083.7:Srrd	132	142	704	714	11	0.90909	39	121	33	693	33	0.72727	-13.91	4e-04	0.0016
1161	ENSMUST00000184554.7	chr5_176647444_176647633_+@TSPAN17_ENSMUST00000163915.7:Tspan17	17	48	378	408	32	0.75	37	1	80	346	95	0.78286	-13.89	0.00327	0.00774
1162	ENSMUST00000184554.7	chr19_55384142_55384441_-@TMEM238_ENSMUST00000168578.2:Tmem238	96	104	693	701	9	1	36	87	27	684	27	0.81481	-13.89	0.000326	0.00138
1163	ENSMUST00000184554.7	chr2_101697538_101697697_+@MAP4K4_ENSMUST00000168431.6:Map4k4	23	41	24	42	19	0.84211	42	4	57	5	57	0.83333	-13.89	0.000144	0.000779
1164	ENSMUST00000184554.7	chr19_16829248_16829547_+@SIN3B_ENSMUST00000212096.1:Sin3b	3	39	556	592	37	0.64865	52	1	76	519	111	0.73262	-13.89	0.00118	0.00358
1165	ENSMUST00000184554.7	chr9_127785884_127786183_+@CDK9_ENSMUST00000154131.1:Cdk9	100	112	513	525	13	0.92308	40	87	39	500	39	0.74359	-13.89	2.64e-06	4.91e-05
1166	ENSMUST00000184554.7	chr1_150974824_150974919_-@CERS2_ENSMUST00000133748.1:Cers2	181	196	482	497	16	0.875	42	165	48	466	48	0.6875	-13.88	1.68e-05	0.000168
1167	ENSMUST00000184554.7	chr15_78077608_78077836_-@TBC1D2B_ENSMUST00000041767.13:Tbc1d2b	13	33	967	987	21	0.80952	47	1	54	946	55	0.88073	-13.88	0.000254	0.00116
1168	ENSMUST00000184554.7	chr19_41264401_41264571_+@HNRNPUL1_ENSMUST00000108401.2:Hnrnpul1	11	25	786	800	15	0.8	40	1	40	771	45	0.75294	-13.88	1.33e-07	6.31e-06
1169	ENSMUST00000184554.7	chr1_9539315_9539614_+@SLC25A33_ENSMUST00000105686.2:Slc25a33	111	144	797	830	34	0.73529	70	77	102	763	102	0.78922	-13.88	0.00861	0.0163
1170	ENSMUST00000184554.7	chr6_31902190_31902449_-@ZBTB12_ENSMUST00000052778.9:Zbtb12	100	121	478	500	23	0.69565	36	77	68	455	69	0.83942	-13.87	0.000236	0.00112
1171	ENSMUST00000184554.7	chr9_134068013_134068175_-@BRD3_ENSMUST00000130932.1:Brd3	128	142	877	891	15	0.86667	40	113	45	862	45	0.78889	-13.87	1.77e-09	5.68e-07
1172	ENSMUST00000184554.7	chr1_31938218_31938517_-@PTP4A2_ENSMUST00000030578.13:Ptp4a2	177	196	277	296	20	0.75	44	157	60	257	60	0.75833	-13.87	3.21e-05	0.000272
1173	ENSMUST00000184554.7	chr10_15371203_15371438_-@FAM171A1_ENSMUST00000091505.10:Fam171a1	134	143	583	592	10	0.9	37	124	30	573	30	0.8	-13.85	8.52e-08	4.76e-06
1174	ENSMUST00000184554.7	chr9_37800647_37800946_+@DCAF10_ENSMUST00000107798.3:Dcaf10	725	739	721	735	15	0.8	39	710	45	706	45	0.43333	-13.85	8.35e-05	0.000509
1175	ENSMUST00000184554.7	chr17_63476911_63477210_+@ACE_ENSMUST00000001963.13:Ace	86	98	288	300	13	0.92308	45	73	39	275	39	0.79487	-13.84	0.000669	0.00236
1176	ENSMUST00000184554.7	chr12_109833248_109833547_-@TRPV4_ENSMUST00000112225.7:Trpv4	70	109	959	998	40	0.65	48	30	120	919	82	0.82178	-13.84	0.000123	0.000692
1177	ENSMUST00000184554.7	chr16_28950908_28951156_+@NFATC2IP_ENSMUST00000075671.4:Nfatc2ip	73	110	711	747	38	0.68421	56	35	114	673	113	0.79736	-13.84	0.00282	0.00682
1178	ENSMUST00000184554.7	chr16_30526416_30526670_-@ZNF768_ENSMUST00000060783.6:Zfp768	19	31	940	952	13	0.92308	45	6	39	927	39	0.79487	-13.83	0.00117	0.00354
1179	ENSMUST00000184554.7	chr6_52577031_52577237_+@TRAM2-AS1_ENSMUST00000037998.5:Tram2	123	143	29	49	21	0.85714	59	102	63	8	63	0.84127	-13.83	0.00126	0.00375
1180	ENSMUST00000184554.7	chr16_74700659_74700835_-@MLKL_ENSMUST00000056157.13:Mlkl	32	42	567	577	11	0.81818	36	21	33	556	33	0.69697	-13.83	1.51e-05	0.000159
1181	ENSMUST00000184554.7	chr16_30527141_30527440_-@ZNF768_ENSMUST00000205266.1:Zfp768	19	31	774	786	13	0.92308	45	6	39	761	39	0.79487	-13.83	5.5e-05	0.000386
1182	ENSMUST00000184554.7	chr10_15371203_15371438_-@FAM171A1_ENSMUST00000091505.10:Fam171a1	11	25	941	955	15	0.73333	37	1	40	926	45	0.62353	-13.83	8.52e-08	4.76e-06
1183	ENSMUST00000184554.7	chr7_1504232_1504531_-@INTS1_ENSMUST00000200393.4:Ints1	94	102	675	683	9	1	36	85	27	666	27	0.81481	-13.83	0.00484	0.0106
1184	ENSMUST00000184554.7	chr14_55580092_55580391_+@KTN1_ENSMUST00000189986.6:Ktn1	151	166	482	497	16	0.875	36	135	48	466	48	0.75	-13.83	0.000178	0.000903
1185	ENSMUST00000184554.7	chr22_49827858_49828022_-@BRD1_ENSMUST00000088911.3:Brd1	175	196	780	800	22	0.86364	49	153	66	758	65	0.74809	-13.83	2.05e-12	2.63e-09
1186	ENSMUST00000184554.7	chr1_223845797_223846096_-@TP53BP2_ENSMUST00000117245.1:Trp53bp2	147	160	309	322	14	0.85714	37	133	42	295	42	0.7619	-13.82	0.000209	0.00103
1187	ENSMUST00000184554.7	chr19_44955230_44955529_+@CLPTM1_ENSMUST00000208174.1:Clptm1	132	153	520	541	22	0.77273	48	110	66	498	66	0.69697	-13.82	0.003	0.0072
1188	ENSMUST00000184554.7	chr10_13348132_13348255_-@SEPHS1_ENSMUST00000115019.1:Sephs1	103	126	354	377	24	0.83333	59	79	72	330	72	0.80556	-13.82	2.31e-06	4.57e-05
1189	ENSMUST00000184554.7	chr15_40440803_40441046_+@BAHD1_ENSMUST00000036578.6:Bahd1	61	75	713	727	15	0.86667	52	46	45	698	45	0.8	-13.82	1.02e-07	5.34e-06
1190	ENSMUST00000184554.7	chr13_49691332_49691631_-@EBPL_ENSMUST00000223560.1:Ebpl	119	130	962	973	12	0.91667	45	107	36	950	36	0.86111	-13.82	5.04e-05	0.000368
1191	ENSMUST00000184554.7	chr1_6199444_6199743_-@RPL22_ENSMUST00000188151.1:Rpl22	179	191	4	16	13	0.92308	43	166	39	1	29	0.72059	-13.82	0.00792	0.0154
1192	ENSMUST00000184554.7	chr19_19320695_19320994_+@MAU2_ENSMUST00000168013.2:Mau2	122	130	681	689	9	1	36	113	27	672	27	0.87037	-13.81	0.000373	0.0015
1193	ENSMUST00000184554.7	chr19_35000173_35000338_+@GRAMD1A_ENSMUST00000185985.6:Gramd1a	30	61	940	972	33	0.72727	45	1	94	907	94	0.80319	-13.81	0.000687	0.0024
1194	ENSMUST00000184554.7	chr2_24360370_24360649_-@ITSN2_ENSMUST00000218072.1:Itsn2	177	196	363	382	20	0.7	39	157	60	343	60	0.75833	-13.81	1.49e-05	0.000159
1195	ENSMUST00000184554.7	chr22_36387817_36387985_-@MYH9_ENSMUST00000123101.7:Myh9	100	113	338	351	14	0.92857	44	86	42	324	42	0.79762	-13.81	0.00694	0.014
1196	ENSMUST00000184554.7	chr10_58334995_58335155_+@UBE2D1_ENSMUST00000144231.1:Ube2d1	228	243	289	304	16	0.8125	37	212	48	273	48	0.33333	-13.8	0.000117	0.000675
1197	ENSMUST00000184554.7	chr2_191245258_191245432_+@MYO1B_ENSMUST00000018561.13:Myo1b	26	43	353	370	18	0.77778	46	8	54	335	54	0.80556	-13.8	0.000835	0.00281
1198	ENSMUST00000184554.7	chr2_191245433_191245606_+@MYO1B_ENSMUST00000151525.7:Myo1b	26	43	369	386	18	0.77778	46	8	54	351	54	0.80556	-13.8	0.000782	0.00267
1199	ENSMUST00000184554.7	chr4_165207450_165207638_+@KLHL2_ENSMUST00000210166.1:Klhl2	94	106	676	688	13	0.84615	39	81	39	663	39	0.82051	-13.8	1.63e-05	0.000164
1200	ENSMUST00000184554.7	chr19_41353909_41354071_-@TGFB1_ENSMUST00000002678.9:Tgfb1	134	143	46	55	10	0.9	37	124	30	36	30	0.8	-13.8	4.17e-05	0.000323
1201	ENSMUST00000184554.7	chr2_27032854_27033153_+@TMEM214_ENSMUST00000202050.3:Tmem214	25	37	137	149	13	0.92308	40	12	39	124	39	0.79487	-13.79	0.00534	0.0114
1202	ENSMUST00000184554.7	chr4_165207450_165207638_+@KLHL2_ENSMUST00000210166.1:Klhl2	116	146	607	636	31	0.74194	44	85	93	576	92	0.82703	-13.79	1.63e-05	0.000164
1203	ENSMUST00000184554.7	chr17_40121026_40121325_+@MSL1_ENSMUST00000037915.8:Msl1	4	30	236	262	27	0.74074	39	1	57	209	81	0.78986	-13.79	0.00126	0.00375
1204	ENSMUST00000184554.7	chr8_97775814_97775987_+@LAPTM4B_ENSMUST00000226627.1:Laptm4b	133	143	2	12	11	0.90909	39	122	33	1	23	0.80357	-13.79	0.00769	0.015
1205	ENSMUST00000184554.7	chr3_33440228_33440482_-@UBP1_ENSMUST00000214095.1:Ubp1	21	35	1	15	15	0.86667	38	6	45	1	30	0.82667	-13.77	7.31e-06	9.89e-05
1206	ENSMUST00000184554.7	chr8_135457306_135457605_+@KHDRBS3_ENSMUST00000229683.1:Khdrbs3	71	84	167	180	14	0.85714	43	57	42	153	42	0.89286	-13.77	0.00154	0.00433
1207	ENSMUST00000184554.7	chr10_23095429_23095728_+@MSRB2_ENSMUST00000153289.1:Msrb2	124	134	313	323	11	0.81818	36	113	33	302	33	0.72727	-13.77	0.00536	0.0114
1208	ENSMUST00000184554.7	chr2_148644636_148644900_+@EPC2_ENSMUST00000092123.10:Epc2	96	105	208	217	10	1	40	86	30	198	30	0.8	-13.77	6.43e-05	0.000435
1209	ENSMUST00000184554.7	chr18_3013298_3013464_-@LPIN2_ENSMUST00000156570.7:Lpin2	103	113	491	501	11	0.90909	39	92	33	480	33	0.84848	-13.77	3.15e-06	5.4e-05
1210	ENSMUST00000184554.7	chr13_19782795_19783094_-@PSPC1_ENSMUST00000022507.12:Pspc1	132	145	971	984	14	0.78571	40	118	42	957	42	0.75	-13.77	9.27e-06	0.000116
1211	ENSMUST00000184554.7	chr9_36400743_36400932_-@RNF38_ENSMUST00000129621.1:Rnf38	96	108	745	757	13	0.92308	40	83	39	732	39	0.80769	-13.76	0.000915	0.00302
1212	ENSMUST00000184554.7	chr9_15510988_15511153_-@PSIP1_ENSMUST00000107214.8:Psip1	117	136	681	699	20	0.85	43	97	60	661	59	0.84034	-13.76	3.22e-06	5.44e-05
1213	ENSMUST00000184554.7	chr4_77157067_77157210_+@CCNG2_ENSMUST00000152097.1:Ccng2	104	117	549	562	14	0.92857	47	90	42	535	42	0.7619	-13.76	0.00159	0.0044
1214	ENSMUST00000184554.7	chr10_45672625_45672899_-@ZFAND4_ENSMUST00000223495.1:Zfand4	189	206	66	83	18	0.83333	49	171	54	48	54	0.75926	-13.76	0.00114	0.0035
1215	ENSMUST00000184554.7	chr16_54286762_54286925_-@IRX3_ENSMUST00000093312.5:Irx3	23	39	771	787	17	0.70588	37	6	51	754	51	0.78431	-13.76	0.000189	0.000953
1216	ENSMUST00000184554.7	chr4_77157211_77157392_+@CCNG2_ENSMUST00000130183.7:Ccng2	104	117	499	512	14	0.92857	47	90	42	485	42	0.7619	-13.76	0.000124	0.000692
1217	ENSMUST00000184554.7	chr2_183038460_183038650_-@NCKAP1_ENSMUST00000028386.11:Nckap1	94	103	369	378	10	1	40	84	30	359	30	0.8	-13.76	2.48e-09	5.68e-07
1218	ENSMUST00000184554.7	chr22_49827858_49828022_-@BRD1_ENSMUST00000088911.3:Brd1	58	108	823	870	51	0.70588	45	58	51	823	48	0.85859	-13.7598	2.05e-12	2.63e-09
1219	ENSMUST00000184554.7	chr3_31532613_31532787_+@STT3B_ENSMUST00000035010.9:Stt3b	90	112	438	460	23	0.78261	52	67	69	415	69	0.78261	-13.75	0.0043	0.0096
1220	ENSMUST00000184554.7	chr10_67884506_67884684_+@SIRT1_ENSMUST00000020257.12:Sirt1	68	91	546	569	24	0.75	62	44	72	522	72	0.79861	-13.75	1.31e-10	8.4e-08
1221	ENSMUST00000184554.7	chr1_1615715_1616014_+@MIB2_ENSMUST00000139289.1:Mib2	104	118	928	942	15	0.8	40	89	45	913	45	0.73333	-13.75	0.00782	0.0152
1222	ENSMUST00000184554.7	chr2_183038460_183038650_-@NCKAP1_ENSMUST00000028386.11:Nckap1	132	145	349	362	14	0.85714	48	118	42	335	42	0.80952	-13.75	2.48e-09	5.68e-07
1223	ENSMUST00000184554.7	chr14_105248383_105248562_+@BTBD6_ENSMUST00000221500.1:Btbd6	184	197	422	435	14	0.85714	41	170	42	408	42	0.70238	-13.75	4.17e-06	6.38e-05
1224	ENSMUST00000184554.7	chr6_85643717_85643971_-@SYNCRIP_ENSMUST00000172508.1:Syncrip	87	108	650	672	23	0.78261	42	64	68	627	69	0.81022	-13.74	1.92e-06	4.2e-05
1225	ENSMUST00000184554.7	chr6_85643186_85643485_-@SYNCRIP_ENSMUST00000173801.7:Syncrip	87	108	669	691	23	0.78261	42	64	68	646	69	0.81022	-13.74	2.92e-06	5.22e-05
1226	ENSMUST00000184554.7	chr2_177264682_177264853_-@NFE2L2_ENSMUST00000152371.1:Nfe2l2	188	196	710	718	9	1	36	179	27	701	27	0.72222	-13.74	0.0015	0.00423
1227	ENSMUST00000184554.7	chr17_75405524_75405823_-@GRB2_ENSMUST00000106495.7:Grb2	178	196	912	930	19	0.78947	41	159	57	893	57	0.76316	-13.73	2.17e-08	1.8e-06
1228	ENSMUST00000184554.7	chr7_98617135_98617434_+@NPTX2_ENSMUST00000071782.7:Nptx2	1	11	817	827	11	0.90909	39	1	22	806	33	0.70909	-13.73	6.7e-05	0.000448
1229	ENSMUST00000184554.7	chr16_67842183_67842444_+@THAP11_ENSMUST00000040445.8:Thap11	134	144	526	536	11	0.90909	39	123	33	515	33	0.80303	-13.72	0.000614	0.0022
1230	ENSMUST00000184554.7	chr8_17156390_17156631_+@ZDHHC2_ENSMUST00000167766.1:Zdhhc2	136	146	476	486	11	0.81818	36	125	33	465	33	0.71212	-13.72	1.04e-05	0.000125
1231	ENSMUST00000184554.7	chr17_82273281_82273565_-@CSNK1D_ENSMUST00000154483.7:Csnk1d	124	144	624	644	21	0.66667	42	103	63	603	63	0.8254	-13.72	0.000237	0.00112
1232	ENSMUST00000184554.7	chr2_24920071_24920370_-@ADCY3_ENSMUST00000127756.7:Adcy3	10	33	291	314	24	0.70833	41	1	57	267	72	0.76744	-13.72	0.00476	0.0104
1233	ENSMUST00000184554.7	chr17_82273566_82273849_-@CSNK1D_ENSMUST00000070575.13:Csnk1d	124	144	403	423	21	0.66667	42	103	63	382	63	0.8254	-13.72	1.12e-05	0.000129
1234	ENSMUST00000184554.7	chr19_18153013_18153312_+@PIK3R2_ENSMUST00000142370.1:Pik3r2	69	94	959	984	26	0.69231	59	43	78	933	68	0.82877	-13.72	1.38e-05	0.000151
1235	ENSMUST00000184554.7	chr2_46542597_46542851_+@RHOQ_ENSMUST00000139344.1:Rhoq	42	50	323	331	9	1	36	33	27	314	27	0.81481	-13.72	0.000932	0.00306
1236	ENSMUST00000184554.7	chr16_87869355_87869654_-@SLC7A5_ENSMUST00000045557.9:Slc7a5	32	43	401	412	12	0.83333	40	20	36	389	36	0.76389	-13.71	0.000348	0.00144
1237	ENSMUST00000184554.7	chr11_59615540_59615730_-@OSBP_ENSMUST00000025590.10:Osbp	117	139	539	561	23	0.69565	43	94	69	516	69	0.72464	-13.71	0.0011	0.0034
1238	ENSMUST00000184554.7	chr14_50831012_50831311_-@NIN_ENSMUST00000223257.1:Nin	117	143	736	762	27	0.74074	52	90	81	709	81	0.80247	-13.71	0.000724	0.00251
1239	ENSMUST00000184554.7	chr1_215567340_215567480_+@KCTD3_ENSMUST00000193143.5:Kctd3	96	134	560	598	39	0.61538	41	57	117	521	117	0.74786	-13.71	0.000214	0.00105
1240	ENSMUST00000184554.7	chr7_73578429_73578672_-@TBL2_ENSMUST00000201780.1:Tbl2	191	209	181	199	19	0.73684	41	172	57	162	57	0.60526	-13.7	0.000352	0.00144
1241	ENSMUST00000184554.7	chr22_46576947_46577246_+@GRAMD4_ENSMUST00000123349.1:Gramd4	30	41	252	263	12	0.91667	36	18	36	240	36	0.86111	-13.7	0.0036	0.00834
1242	ENSMUST00000184554.7	chr1_167721832_167722131_+@MPZL1_ENSMUST00000193910.5:Mpzl1	37	48	974	985	12	0.91667	43	25	36	962	36	0.84722	-13.69	3.34e-05	0.000279
1243	ENSMUST00000184554.7	chr17_63446156_63446455_-@CYB561_ENSMUST00000184086.7:Cyb561	18	28	641	651	11	0.90909	41	7	33	630	33	0.80303	-13.68	0.000591	0.00213
1244	ENSMUST00000184554.7	chr12_27244143_27244442_+@STK38L_ENSMUST00000111644.1:Stk38l	93	141	237	282	49	0.73469	50	44	147	188	144	0.80412	-13.68	6.81e-05	0.000452
1245	ENSMUST00000184554.7	chr22_38700954_38701116_-@JOSD1_ENSMUST00000023061.6:Josd1	96	109	350	363	14	0.64286	39	82	42	336	42	0.67857	-13.68	2.61e-05	0.000235
1246	ENSMUST00000184554.7	chr5_151758627_151758794_-@ATOX1_ENSMUST00000138412.1:Atox1	103	117	662	676	15	0.66667	43	88	45	647	45	0.7	-13.68	0.00916	0.0171
1247	ENSMUST00000184554.7	chr7_2519624_2519923_+@LFNG_ENSMUST00000031555.2:Lfng	93	101	338	346	9	1	36	84	27	329	27	0.75926	-13.68	0.000118	0.000678
1248	ENSMUST00000184554.7	chr6_127266874_127267032_+@RNF146_ENSMUST00000161508.2:Rnf146	132	145	742	755	14	0.78571	38	118	42	728	42	0.80952	-13.67	7.57e-05	0.000481
1249	ENSMUST00000184554.7	chr19_39342281_39342580_+@SAMD4B_ENSMUST00000208199.1:Samd4b	177	194	952	969	18	0.77778	46	159	54	934	54	0.75926	-13.67	2.65e-09	5.68e-07
1250	ENSMUST00000184554.7	chr8_144462713_144463012_-@CYHR1_ENSMUST00000229524.1:Cyhr1	136	149	798	811	14	0.92857	44	122	42	784	42	0.82143	-13.67	3.9e-07	1.29e-05
1251	ENSMUST00000184554.7	chr2_177264682_177264853_-@NFE2L2_ENSMUST00000152371.1:Nfe2l2	179	190	763	774	12	0.83333	38	167	36	751	36	0.69444	-13.67	0.0015	0.00423
1252	ENSMUST00000184554.7	chr11_68312441_68312608_+@LRP5_ENSMUST00000025856.16:Lrp5	37	48	592	603	12	0.91667	36	25	36	580	36	0.81944	-13.67	0.000841	0.00282
1253	ENSMUST00000184554.7	chr16_28538959_28538992_-@NUPR1_ENSMUST00000187609.1:Nupr1	137	156	924	943	20	0.6	38	117	60	904	60	0.66667	-13.66	0.00395	0.00896
1254	ENSMUST00000184554.7	chr11_819422_819721_+@PNPLA2_ENSMUST00000164924.7:Pnpla2	13	28	95	110	16	0.625	37	1	44	79	48	0.69565	-13.66	7.06e-05	0.000461
1255	ENSMUST00000184554.7	chr1_111619639_111619808_+@RAP1A_ENSMUST00000090678.10:Rap1a	181	196	789	804	16	0.9375	52	165	48	773	48	0.80208	-13.66	1.93e-06	4.2e-05
1256	ENSMUST00000184554.7	chr2_229922037_229922158_-@TRIP12_ENSMUST00000185909.6:Trip12	177	194	739	755	18	0.83333	37	159	54	721	53	0.75701	-13.66	0.000567	0.00207
1257	ENSMUST00000184554.7	chr20_50190700_50190964_+@CEBPB_ENSMUST00000070642.3:Cebpb	125	145	137	157	21	0.7619	48	104	63	116	63	0.76984	-13.65	3.89e-07	1.29e-05
1258	ENSMUST00000184554.7	chr1_67054031_67054129_-@SLC35D1_ENSMUST00000036195.12:Slc35d1	135	145	821	831	11	0.81818	38	124	33	810	33	0.86364	-13.65	4.43e-05	0.000341
1259	ENSMUST00000184554.7	chr1_31938218_31938517_-@PTP4A2_ENSMUST00000030578.13:Ptp4a2	55	95	92	131	41	0.70732	52	14	123	51	122	0.82857	-13.64	3.21e-05	0.000272
1260	ENSMUST00000184554.7	chr17_44199715_44199989_-@ATXN7L3_ENSMUST00000107132.2:Atxn7l3	124	145	732	753	22	0.77273	43	102	66	710	66	0.81818	-13.64	0.000375	0.00151
1261	ENSMUST00000184554.7	chr1_99850244_99850504_+@AGL_ENSMUST00000159670.2:Agl	666	679	434	447	14	0.85714	38	652	42	420	42	0.39286	-13.64	0.00892	0.0167
1262	ENSMUST00000184554.7	chr17_47896086_47896385_+@SP2_ENSMUST00000107624.7:Sp2	181	196	623	638	16	0.8125	41	165	48	607	48	0.72917	-13.63	0.000916	0.00302
1263	ENSMUST00000184554.7	chr12_108731368_108731667_-@CORO1C_ENSMUST00000171630.1:Coro1c	11	25	858	872	15	0.66667	36	1	40	843	45	0.77647	-13.63	4.84e-05	0.000358
1264	ENSMUST00000184554.7	chr7_73578429_73578672_-@TBL2_ENSMUST00000201780.1:Tbl2	14	28	838	852	15	0.73333	37	1	43	823	45	0.64773	-13.63	0.000352	0.00144
1265	ENSMUST00000184554.7	chr5_88268679_88268978_-@TMEM161B_ENSMUST00000225126.1:Tmem161b	1	17	246	262	17	0.76471	36	1	34	229	51	0.78824	-13.63	0.00129	0.00383
1266	ENSMUST00000184554.7	chr19_11505711_11505988_-@ZNF653_ENSMUST00000216916.1:Zfp653	91	115	925	949	25	0.76	48	66	75	900	75	0.81333	-13.63	6.95e-06	9.5e-05
1267	ENSMUST00000184554.7	chr17_75182809_75183108_-@SUMO2_ENSMUST00000140844.1:Sumo2	81	97	511	527	17	0.82353	43	64	51	494	51	0.79412	-13.63	1.93e-06	4.2e-05
1268	ENSMUST00000184554.7	chr11_369349_369648_+@B4GALNT4_ENSMUST00000048002.6:B4galnt4	181	192	385	396	12	0.83333	40	169	36	373	36	0.72222	-13.63	0.0071	0.0141
1269	ENSMUST00000184554.7	chr1_185317308_185317490_-@IVNS1ABP_ENSMUST00000023918.12:Ivns1abp	25	39	934	948	15	0.8	37	10	45	919	45	0.81111	-13.62	0.000116	0.000675
1270	ENSMUST00000184554.7	chr8_96493588_96493732_+@SDC2_ENSMUST00000022871.6:Sdc2	175	197	125	146	23	0.78261	42	152	69	102	68	0.66423	-13.62	0.00559	0.0118
1271	ENSMUST00000184554.7	chr1_23019318_23019617_+@KDM1A_ENSMUST00000105847.7:Kdm1a	98	116	354	372	19	0.78947	39	79	57	335	57	0.73684	-13.61	3.93e-08	2.66e-06
1272	ENSMUST00000184554.7	chr4_77157211_77157392_+@CCNG2_ENSMUST00000130183.7:Ccng2	97	105	959	967	9	1	36	88	27	950	27	0.66667	-13.61	0.000124	0.000692
1273	ENSMUST00000184554.7	chr19_18153013_18153312_+@PIK3R2_ENSMUST00000142370.1:Pik3r2	21	30	931	940	10	1	38	11	30	921	30	0.8	-13.61	1.38e-05	0.000151
1274	ENSMUST00000184554.7	chr10_73811710_73811969_-@NDST2_ENSMUST00000223679.1:Ndst2	98	136	711	752	42	0.69048	45	56	123	669	126	0.80723	-13.61	3.81e-07	1.29e-05
1275	ENSMUST00000184554.7	chr10_60944030_60944329_-@RHOBTB1_ENSMUST00000067908.13:Rhobtb1	21	32	382	393	12	0.91667	38	9	36	370	36	0.75	-13.6	0.00457	0.0101
1276	ENSMUST00000184554.7	chr6_127266874_127267032_+@RNF146_ENSMUST00000161508.2:Rnf146	129	145	846	862	17	0.88235	53	112	51	829	51	0.85294	-13.6	7.57e-05	0.000481
1277	ENSMUST00000184554.7	chr19_49876496_49876795_-@AKT1S1_ENSMUST00000208384.1:Akt1s1	14	35	265	286	22	0.77273	41	1	57	243	66	0.82927	-13.6	0.00115	0.00351
1278	ENSMUST00000184554.7	chr2_223945318_223945484_-@WDFY1_ENSMUST00000186464.1:Wdfy1	128	140	986	998	13	0.92308	47	115	39	973	28	0.83582	-13.6	0.00103	0.00327
1279	ENSMUST00000184554.7	chr2_226799663_226799962_-@IRS1_ENSMUST00000069799.2:Irs1	124	143	625	644	20	0.75	37	104	60	605	60	0.74167	-13.6	0.000141	0.000774
1280	ENSMUST00000184554.7	chr6_163414629_163414718_+@QKI_ENSMUST00000233828.1:Qk	27	48	209	230	22	0.81818	46	5	66	187	66	0.84848	-13.6	1.12e-09	4.79e-07
1281	ENSMUST00000184554.7	chr12_22625185_22625346_+@ETNK1_ENSMUST00000203341.1:Etnk1	181	192	77	88	12	0.91667	38	169	36	65	36	0.83333	-13.6	1.28e-08	1.37e-06
1282	ENSMUST00000184554.7	chr17_35142147_35142446_-@NLE1_ENSMUST00000147915.1:Nle1	93	110	968	985	18	0.77778	37	75	54	950	51	0.8	-13.6	0.00728	0.0144
1283	ENSMUST00000184554.7	chr17_81902056_81902355_+@NPB_ENSMUST00000061309.4:Npb	180	198	39	57	19	0.84211	56	161	57	20	57	0.71053	-13.59	0.000849	0.00284
1284	ENSMUST00000184554.7	chr19_4066712_4066960_-@ZBTB7A_ENSMUST00000121840.7:Zbtb7a	95	118	1	24	24	0.79167	51	71	72	1	48	0.86667	-13.59	9.61e-06	0.000118
1285	ENSMUST00000184554.7	chr19_33373582_33373881_+@CEBPG_ENSMUST00000130491.2:Cebpg	13	28	748	763	16	0.75	43	1	44	732	48	0.81522	-13.59	4.49e-05	0.000343
1286	ENSMUST00000184554.7	chr22_38700954_38701116_-@JOSD1_ENSMUST00000023061.6:Josd1	95	103	545	553	9	1	36	86	27	536	27	0.87037	-13.59	2.61e-05	0.000235
1287	ENSMUST00000184554.7	chr17_79839290_79839589_-@CBX4_ENSMUST00000026665.7:Cbx4	73	94	943	964	22	0.77273	57	51	66	921	66	0.79545	-13.59	9.59e-09	1.12e-06
1288	ENSMUST00000184554.7	chr9_127785884_127786183_+@CDK9_ENSMUST00000154131.1:Cdk9	125	143	943	960	19	0.89474	40	106	57	924	56	0.84956	-13.59	2.64e-06	4.91e-05
1289	ENSMUST00000184554.7	chr17_50150527_50150826_-@PPP1R9B_ENSMUST00000151771.1:Ppp1r9b	370	385	808	823	16	0.875	39	354	48	792	48	0.48958	-13.58	0.0064	0.013
1290	ENSMUST00000184554.7	chr9_134135952_134136112_+@WDR5_ENSMUST00000144315.7:Wdr5	86	96	81	91	11	0.90909	37	75	33	70	33	0.81818	-13.58	2.39e-07	9.78e-06
1291	ENSMUST00000184554.7	chr12_22625185_22625346_+@ETNK1_ENSMUST00000203341.1:Etnk1	121	145	72	96	25	0.72	51	96	75	47	75	0.83333	-13.58	1.28e-08	1.37e-06
1292	ENSMUST00000184554.7	chr17_63446156_63446455_-@CYB561_ENSMUST00000184086.7:Cyb561	132	143	977	988	12	0.91667	38	120	36	965	36	0.83333	-13.57	0.000591	0.00213
